"Test_URL","StatusCode"
"""https://www.coach.com/shop/gifts-women-under-300-1"" ","200"
"""https://www.coach.com/shop/gifts-women-under-100"" ","200"
"""https://www.coach.com/shop/gifts-women-luxe-gifts"" ","200"
"""https://www.coach.com/shop/gifts-women-best-selling"" ","200"
"""https://www.coach.com/shop/customization-women"" ","200"
"""https://www.coach.com/shop/gifts-men?viewAll=true"" ","200"
"""https://www.coach.com/shop/gifts-men-under-300-1"" ","200"
"""https://www.coach.com/shop/gifts-men-under-100"" ","200"
"""https://www.coach.com/shop/gifts-men-luxe-gifts"" ","200"
"""https://www.coach.com/shop/gifts-men-best-selling"" ","200"
"""https://www.coach.com/shop/customization-men"" ","200"
"""https://www.coach.com/shop/gift-services-view-all"" ","200"
"""https://www.coach.com/shop/gift-cards"" ","200"
"""https://www.coach.com/shop/giftnow"" ","200"
"""https://www.coach.com/shop/create-personalize-monogram-for-her"" ","200"
"""https://www.coach.com/shop/create-personalize-monogram-for-him"" ","200"
"""https://www.coach.com/shop/gifts"" ","200"
"""https://www.coach.com/shop/sale-women?viewAll=true"" ","200"
"""https://www.coach.com/shop/sale-women?viewAll=true"" ","200"
"""https://www.coach.com/shop/sale-women-shoes"" ","200"
"""https://www.coach.com/shop/sale-women-ready-to-wear"" ","200"
"""https://www.coach.com/shop/sale-women-accessories"" ","200"
"""https://www.coach.com/shop/sale-men?viewAll=true"" ","200"
"""https://www.coach.com/shop/sale-men-shoes"" ","200"
"""https://www.coach.com/shop/sale-men-ready-to-wear"" ","200"
"""https://www.coach.com/shop/sale-men-accessories"" ","200"
"""https://www.coach.com/dreamitreal"" ","200"
"""https://www.coach.com/wishlist"" ","200"
"""https://www.coach.com/shop/thecoachoriginals?hp=text_m2_shop_coach_originals"" ","200"
"""https://www.coach.com/shop/women-new-arrivals-new-arrivals?hp=text_m2_shop_new_arrivals"" ","200"
"""https://www.coach.com/coach-double-zip-leather-blouson/1193.html?dwvar_color=ANY&amp;hp=img_m2_product_1193"" ","200"
"""https://www.coach.com/coach-rambler-crossbody-with-varsity-stripe/89139.html?dwvar_color=B4CAH&amp;hp=img_m2_product_89139"" ","200"
"""https://www.coach.com/shop/women-new-arrivals-new-arrivals?hp=img_m2_shop_new_arrivals"" ","200"
"""https://www.coach.com/coach-rambler-crossbody-16-with-varsity-stripe/89138.html?dwvar_color=B4PVX&amp;hp=img_m2_product_89138"" ","200"
"""https://www.coach.com/coach-rambler-crossbody/89127.html?dwvar_color=B4PTV&amp;hp=img_m2_product_89127"" ","200"
"""https://www.coach.com/shop/women-new-arrivals-new-arrivals?hp=img_m2_shop_new_arrivals"" ","200"
"""https://www.coach.com/shop/women-handbags-shoulder-bags?hp=img_m3_shop_shoulder_bags"" ","200"
"""https://www.coach.com/shop/women-handbags-clutches?hp=img_m3_shop_clutches"" ","200"
"""https://www.coach.com/shop/women-handbags-satchels?hp=img_m3_shop_satchels"" ","200"
"""https://www.coach.com/shop/women-handbags-crossbody-bags?hp=img_m3_shop_crossbody_bags"" ","200"
"""https://www.coach.com/shop/women-clothing-tops?hp=img_m3_shop_rtw"" ","200"
"""https://www.coach.com/shop/featured-online-exclusives?hp=text_m4_shop_online_exclusive"" ","200"
"""https://www.coach.com/shop/women-handbags-courier?hp=text_m4_shop_courier"" ","200"
"""https://www.coach.com/shop/featured-online-exclusives?hp=img_m4_shop_online_exclusive"" ","200"
"""https://www.coach.com/coach-courier-hobo-in-colorblock/89173.html?dwvar_color=B4PU1&amp;hp=img_m4_product_89173"" ","200"
"""https://www.coach.com/coach-courier-hobo/88349.html?dwvar_color=B4BHP&amp;hp=img_m4_product_88349"" ","200"
"""https://www.coach.com/shop/featured-online-exclusives?hp=img_m4_shop_online_exclusive"" ","200"
"""https://www.coach.com/shop/coach-x-richard-bernstein?hp=img_m4_shop_richard_bernstein"" ","200"
"""https://www.coach.com/coach-x-richard-bernstein-turnlock-shoulder-bag-with-barbra-streisand/2830.html?dwvar_color=B4%2FM2&amp;hp=img_m4_product_2830"" ","200"
"""https://www.coach.com/shop/coach-x-richard-bernstein?hp=img_m4_shop_richard_bernstein"" ","200"
"""https://www.coach.com/shop/coach-x-richard-bernstein?hp=text_m4_shop_richard_bernstein"" ","200"
"""https://www.coach.com/shop/thecoachoriginals?hp=text_m5_shop_coach_originals"" ","200"
"""https://www.coach.com/shop/featured-online-exclusives?hp=text_more_stories_shop_online_exclusive"" ","200"
"""https://www.coach.com/shop/featured-online-exclusives?hp=img_more_stories_shop_online_exclusive"" ","200"
"""https://www.coach.com/coach-elise-satchel/89315.html?dwvar_color=B4%2FDE&amp;hp=img_more_stories_product_89315"" ","200"
"""https://www.coach.com/coach-tabby-shoulder-bag-26-in-colorblock-with-quilting/89147.html?dwvar_color=B4%2FEI&amp;hp=img_more_stories_product_89147"" ","200"
"""https://www.coach.com/shop/disneyxcoach?hp=img_more_stories_shop_disneyxcoach"" ","200"
"""https://www.coach.com/coach-disney-x-central-tote-with-zip-with-donald-duck-motif/89978.html?dwvar_color=LHPUB&amp;hp=img_more_stories_product_89978"" ","200"
"""https://www.coach.com/shop/disneyxcoach?hp=text_more_stories_shop_disneyxcoach"" ","200"
"""https://www.coach.com/shop/women-shoes-new-arrivals?hp=text_more_stories_shop_women_shoes"" ","200"
"""https://www.coach.com/shop/men-shoes-new-arrivals?hp=text_more_stories_shop_men_shoes"" ","200"
"""https://www.coach.com/shop/women-shoes-new-arrivals?hp=img_more_stories_shop_women_shoes"" ","200"
"""https://www.coach.com/coach-robin-sandal/G4999.html?dwvar_color=A16&amp;hp=img_more_stories_product_G4999_A16"" ","200"
"""https://www.coach.com/coach-robin-sandal/G4999.html?dwvar_color=O9S&amp;hp=img_more_stories_product_G4999_O9S"" ","200"
"""https://www.coach.com/shop/men-new-arrivals-new-arrivals?hp=img_more_stories_shop_men_new_arrivals"" ","200"
"""https://www.coach.com/coach-academy-pouch-with-horse-and-carriage-print/89185.html?dwvar_color=BLU&amp;hp=img_more_stories_product_89185"" ","200"
"""https://www.coach.com/coach-barrow-backpack-with-horse-and-carriage-print/91532.html?dwvar_color=JICHK&amp;hp=img_more_stories_product_91532"" ","200"
"""https://www.coach.com/coach-academy-crossbody-with-horse-and-carriage-print/89084.html?dwvar_color=JIP2U&amp;hp=img_more_stories_product_89084"" ","200"
"""https://www.coach.com/shop/men-new-arrivals-new-arrivals?hp=text_more_stories_shop_men_new_arrivals"" ","200"
"""https://www.coach.com/shop/men-bags-new-arrivals?hp=text_more_stories_shop_men_new_bags"" ","200"
"""https://www.coach.com/shippingMethodFee.html?hp=testA_img_coach_services_shipping_info"" ","200"
"""https://www.coach.com/shippingMethodFee.html?hp=testA_text_coach_services_shipping_info"" ","200"
"""https://www.coach.com/product-care.html?hp=testA_img_coach_services_leather_clean"" ","200"
"""https://www.coach.com/product-care.html?hp=testA_text_coach_services_leather_clean"" ","200"
"""https://www.coach.com/shop/monogram-shop?hp=testA_img_coach_services_monogram"" ","200"
"""https://www.coach.com/shop/monogram-shop?hp=testA_text_coach_services_monogram"" ","200"
"""https://www.coach.com/shop/create?hp=testA_img_coach_services_coach_create"" ","200"
